"label","text"
"0","小哥哥，我是2019内蒙古文科生，如果想学俄语，去吉林大学读本科，然后考北外或者上外的研究生，以后就业情况如何？"
"0","南方人冬至也吃饺子（好吧，其实湖北应该算中原地区南北方习俗都有 ）"
"0","不然屠夫怎么死了他女人都不回去悼念的？似乎是痛恨？不是他出轨吗？还是因为屠夫送了那个绿戒指，精神出轨。"
"0","华北人民表示反对，其实中国整体都是比较重男轻女吧，只是看能不能赶上比较开明的父母"
"1","中国没男人吗？我不喜欢黑人。反正不会接触。"
"0","女生直播手臂小腿没有伤，已经澄清不是打人。是语言暴力。不过现在是女权的狂欢，真相已经不重要了"
"0","青岛给个面子，上海骂了20分钟跑了 新闻上都挂号了"
"0","没明白，为啥仇日抵制日货就不能向日本学习了?你开个日本车买盒日清方便面就是理性爱国了?"
"0","你在搞笑吧。 你所谓的30%家暴女性里面，有几个的是大城市独女，有几个是婚前有房的？"
"1","哥们儿，马上她回你下一句，你看你还跟我顶嘴，你就是没智慧的男人。"
"0","上次我外甥女换牙我也是这么干的就剩一根小肉丝了一直喊疼"
"0","这和哪个地方的人没有关系，人有黑白两面，即便你的亲戚也有好人坏人，何必用个体代表整体，你只是遇到了一个让你不爽的室友而已，没必要把鄙视河南作为拔高文章的亮点，也不必要把贬低河南人作为标榜自己高尚的外衣。对了，我是河南人，我骄傲！"
"0","我就是河南的，有什么好杠的，不练听力本来就是相比其他省的学生听力弱，听力不高4级分也有影响，你说话火气那么大有意思吗"
"1","某上海人觉得济南是落后的乡下地方，和某些济南人觉得上海人是盲目自大的，都属于刻板印象的范畴。"
"0","希望男黑人可以继续穿越~把卷毛穿越带回来~"
"0","恭喜这位黑人大姐领悟到了跟我一样的人生哲学。"
"0","假如近代以来，没有以中国，日本为首的亚洲黄种人国家崛起，这帮西方国家，必然会将让我们和猴子产生1万种联系。"
"0","据我所知。黑人的皮肤是最细腻的吧"
"0","反对地域歧视，可是楼上那起案子就是河南人干的。"
"0","再nb的辅助也预判不了ad吃泰坦钩子这种事，除非时光倒流，鬼知道ez会不交e，而且玩辅助老想着挡技能，队友会以为你在送，除非是斩杀技能，或者女警烬这种。"
"0","香蕉人永远不明白或者不愿意明白的几个事实：1阿妹利卡是一个伪装的多民族融合国家，实际上统治阶级只有白人，而黑人、印第安人、南美裔、亚裔等等永远是低等人，而白人对待异族的方式只有掠夺、屠杀、奴役，剥削。"
"0","我在东北呆过，我认识的东北人真就没你这样扣扣搜搜的"
"0","当家庭主妇不是婚姻给了我勇气。"
"0","宁就是支持堕胎法案的那群憨批之一？[好奇]就因为 孩子是无辜的 这句p话所以帮强奸犯抚养孩子还成了受害女性的义务了是吗？"
"1","你把这些条件代入白人和黑人，这就是赤裸裸地公认的种族歧视，为啥这个东西换成了女性 你就认为这不是歧视不是压迫呢？这么双标？"
"1","珠海，说出来都丢人。我也被骗过 毕业前对区域没有歧视，毕业后，很是对河南人没有好印象"
"0","你最好有资本变成能不顾及别人想法的人（非贬低你只是说需要条件）她是亲闺女才能这么干而且这么干的下场是剩下四个人根本没办法活动了"
"0","这次过后不会再为他们花一分钱了，已取关所有站子了。没想到厉害的艺术家的皮囊之下，也会搞种族歧视呢，心底里就觉得考拉更可怜需要被拯救，来中国的时候可感觉和中国fan超级亲近呢。"
"1","评论里很多自称“四川人”的网友评论这些叫“语气助词”，不算脏话。你们代表自己就好了，别代表全体四川人。 当“妈卖批”流行全国时，还有很多四川人出来科普这是一句极其脏的骂人话，一般四川人根本不说的，怎么到了这个答案下妈卖批就成了可爱的语气助词了呢：）"
"1","正经分析一下河南人被地域歧视的原因。 ①河南穷 ②河南穷人多且分布广泛"
"0","为什么不来中国教英语"
"1","宁夏人又一次被黑。。。"
"1","我认为歧视是双向的，女性受到歧视的同时，男性肯定也受到了歧视，比如干同一份工作，工资拿的多，这不是歧视吗。虽然是好处，想想自己小时候因为成绩好，总是能得到一些老师庇护，其实挺难受的。可能好处拿多了，人就忘了，但是这样一直下去是有问题的。"
"0","山东人表示深有感悟，在县城一中上的高中，模考多次班里第一，高考稍微失常一点，擦他爹的只上了末流211，更扎心的是选了个垃圾冷门专业，男怕入错行??"
"0","我也是，和一个新来的黑人在那等，（→_→最后一起闯的红灯）"
"0","应该是山东的可能性比较大，无论是北海还是东海，北海的话，问题不大，应该是山东舰，从华东选择地名，山东可能性也很大"
"0","不怕喷，非洲黑人在运动上天赋确实强过黄色人种，如果黑人来中国训练乒乓球，不会输给中国人。"
"0","这话不女权啊"
"0","没有觉得说沪语就是排外吧。。。我觉得很排外的一次就是一个接待的上海人在出租车上就跟司机哗啦啦用沪语说了一路，我跟其他人坐在后座沉默了几十分钟。所以说不是沪语排外，是态度排外，而且这也不是普遍现象嘛。而且这种理由反对沪语报站也很无稽。。。"
"0","就是差异，白人男性更喜欢这类的，和这种结婚的也多，你去看欧美的porn，有名的亚裔也都长这样"
"1","也没有显性的歧视，不过白人女孩子更倾向于找白人男友倒是真的。很多白人女性觉得亚洲男性普遍稍矮缺乏点阳刚之气，也和好莱坞大片宣扬的亚裔男形象相关。"
"0","上海不是按照工作年限还有加分吗？所以上海户口没有那么难拿是真的了"
"0","觉得陈坤像印度人，那唇色，啧啧"
"0","当年研究生宿舍里一大堆女生喂狗，结果出来无数狗晚上追着你咬，在草坪上屎尿。。反映多次都没人管"
"0","在必须二选一的情况下，大多数被放弃的是女孩，这样不能说明什么吗？当然这都是无奈之举，不是故意为之，但一样说明重男轻女。"
"1","不懂就问，广东人打架厉害吗"
"0","我是四川人，小时候一跟人吵架就怼一句mmp，习惯了，我们这儿都这样骂人"
"1","掉个个就是女性男性化。你是不是也会说是对女性的恶意。是歧视女性。 真是什么都能喷。"
"0","而且Rose最恶心的是前脚卡尔送她海洋之心，后脚就脱光了带上海洋之心和杰克''画画''去了"
"1","东北！朋友说东北人厚黑。"
"0","哥，我广西人被你点名了，感觉开心"
"1","算我求你，你素质差能不让东北人背锅吗？就因为你这样的人东北人天天被骂"
"0","你东北人还怕冷？"
"0","说话的语气像极乐喜欢的男孩子"
"1","你这个问题就好比不要东北人和河南人就是歧视河南人么？还有你的回答前后矛盾，观点变来变去，每次明明是你自己觉得，非要强加到田源的观点上面，不是很懂你要表达什么"
"0","楼主本科在澳门？我在科大的会计专业，大三暂时gpa3.3+，雅思7，在准备gmat和acca，申澳大的会计硕士有希望吗"
"1","可笑。一个中国人不礼貌，所有中国人就活该遭歧视？粗鲁暴力的白人黑人数不胜数，他们是不是也活该被歧视？"
"0","你看看场景和印度差不多，再联想下印度人民的生活条件，就知道了"
"1","垃圾话？那你见过垃圾话骂黑人尼哥的没？别在这儿扯垃圾话，垃圾话就可以随便说了？"
"0","烩面？河南？"
"1","当你去人才市场看一圈招聘信息，发现多数岗位招女不招男，或者男女同学历同职务，女的工资更高的的时候；当我告诉你中国法律允许女强奸男不犯法的时候；你就不会说当下需要女权主义了。"
"1","呵呵你觉得山东造反的都是些农民吗那些造反带头的都是北魏六镇起义的余孽！"
"1","按照这个逻辑，警察致死的老人应该很多才对。亚裔的伤人犯罪率应该比较低，"
"0","今年文科黑龙江一二本差太多了，我这卡线太尴尬了437，中间，位次也不是很高，复读还是走二本"
"0","超喜欢理工的学习氛围，还有爱打招呼的黑人朋友"
"1","这年头不是艾滋病都不好意思说自己是男同了"
"0","人在燕赵，燕赵有的联系我也可以，价格合理就行，黑人勿扰"
"0","明日这集真不错黑人的感情线满分啊，看完居然有澎湃的感觉。尤其是那几个被关的黑人唱的那首歌"
"0","初中在公交车上见到一个身材高挑超模身材穿着一身橘红色裙子戴着宽沿帽的黑人女性，我一贯是喜欢日系清纯女生的，但是那一瞬间真的感受到了美的震撼"
"0","所以根据最新的印度人口数据，印度13.53亿人里，男性数量比女性多出4400w"
"0","河北也叫改锥"
"0","广西人表示，我们这儿没有喝啤酒的，都是白的，而且是按斤按两的喝……"
"1","唐朝黑人未出现过？昆仑奴呢？很接近黑人了好伐。"
"0","白种人似乎胰岛素和唾液分泌比亚洲黄种人要多 所以对油脂和甜品消化能力强 口感就比亚洲人重 好像中餐在美国也是要加重口味才受白人欢迎"
"0","这么可爱的小仙女，你快取匿吧，我要关注233。"
"0","这黑人口音，特幽默"
"1","你这简直就是反革命！如果女的都洁身自好，那么男的赚钱干嘛？？？？"
"1","跪舔的男人只是想cao她，结婚？不可能的！"
"1","性别歧视指在关于性别上存在的偏见，指一种性别成员对另一种性别成员的不平等对待。尤其是男性对女性的不平等对待。两性之间的不平等，造成社会的性别歧视。但也可用来指称任何因为性别所造成的差别待遇。"
"1","真正为黑人谋利益的路德金博士被吃花生米了，只剩下嘴炮反歧视，现在的“黑命贵”甚至只是白人的一种阴谋，"
"0","但是我更喜欢王云。王云是我的女神。"
"0","中国的民族政策一直在变啊，从明清两朝的华夷之辨就可以看得出来，唐朝的时候还有汉人被同化成少数民族，中国任何一个朝代都不是单一民族国家，中国历来就是一个多民族国家。"
"0","要真的按伊斯兰教那套说法。咱们中国的传统思想才是第一个解放女权呐。"
"0","百越o1，华夏o3，汉族是o，前文明人类迁徙时分别走的沿海和内陆，都是黄种人。 满族是c，是棕种人。"
"1","我确实歧视河南人，不过只歧视那部分不爱洗澡的人，都发臭了头发都灰了味道刺鼻还不洗，其他地方人我也见过不严重，可能河南乃人口大省的原因吧。"
"0","我觉得没毛病，这样的就算不是婊也恶心到家了，我宿舍也有不分白天黑夜打游戏自言自语，偶尔尖叫并且深夜2点在寝室唱歌的，用东西从来不跟你说，不过我寝室这个是浙江的，我也因此讨厌浙江……"
"1","怎么给你说呢，日本底层民众被洗脑的也是够强，不能说我们没有被洗，至少我国，反欧美还没很严重吧，反日也没有多少，只能说一句话众口铄金，积毁销骨。让他们放松警惕，我们憋足力气，继续偷偷发展不好吗，他看不起中国人，"
"0","20年江苏申论70+ 很赞同答主。"
"0","许愿人贩子此生无数孩子，个个被拐卖，女的被强奸，男的被打残，全家不得好死，横死街头，老天让我这个愿望灵验吧！！"
"0","哈哈哈哈哈哈哈，你是魔鬼，这个真的是在歧视男性[飙泪笑][飙泪笑][飙泪笑][飙泪笑]"
"0","漏了一点，他受到的种族歧视是整个意大利足坛带给他的。他出生在意大利，2岁被意大利白人父母收养，父母也对他很好，15岁踢意甲比赛，16进米兰。18岁才拿到意大利公民资格（国籍）。"
"1","我们并不歧视黑人，歧视的是好吃懒做坑蒙拐骗，传染性病艾滋的，杀人放火的这类人，"
"1","那些说不在意黑人歧视我们，我要发表我自己的看法，我想说我很在意，而且我很不喜欢黑人。别假装不在意，"
"0","我在很小的时候就知道自己喜欢的是男生，所以很多事都比同龄人想的要多，甚至有时会有一点焦虑，很希望成为独立优秀的人。"
"0","仙女我真的只认刘亦菲，郑爽的粉丝怎么好意思叫她小仙女？30了，哪儿仙了？"
"0","女主就像那只蚂蚁，在放大镜下，被人折麽"
"0","穿着的确简洁复古又少女，不过最关键是180的身高和大长腿啊，还有金发碧眼。"
"1","其实是黑人们有优待。从小读公立也不用好好学"
"0","贤惠与老实是同病相怜。"
"0","现如今没有流氓罪了，但是有猥亵妇女罪。对法规本身进行详细的补充，并将过往案例进行参考，就不容易有口袋罪。"
"1","主要是把他们杀印第安人，奴役黑人的那一套移情到中国，因为汉人就容不下少民，更不知道大多少民与非少民没有什么区别"
"0","其实像别的答案里的的青笨啊，末日三问，鬼灭之刃啊，还有女高我听名字都会去看看的。像我这里提的几个都是听到名字当时没去看，后来闲下来才看的"
"1","主要是南通那帮人太拼了，全是玩命的，害得全省都玩命，还好苏南人玩不起[捂脸][捂脸][捂脸][捂脸]"
"0","真是令人恶心的女人，也配为人母。你也真是包子，继父算个几把玩意儿，他也配说你？"
"0","以前听张绪山老师讲座里讲过，波斯人发不来r音，就在Roma前加了h，印度人（还是中亚某民族我忘记了）把h发成f，结果到了中国就变成了拂菻[思考][思考][思考]"
"0","华人爱种菜，黑人爱吃瓜，唯有白人妙，全球开满殖民花"
"0","到底是北京，发展的还是快。我们村到现在还是最古老的的令人作呕的旱厕。。满了要运去地里当肥料。。"
"0","你好，塔读是不是不适合女频小白文？"
"0","西方人都是晚餐是大餐，中饭就是随便吃点。我在澳洲上过中学，一到午餐时间，去学校食堂找位置坐下拿出饭盒（里面一般是盖浇饭或者分两三格放的荤素菜+米饭）的都是中国人/亚裔，外国人普遍三明治或者一小碗意面就结束了，然后就出去操场玩。"
"0","印度人炒个面都想开挂"
"0","要来杭州，去安徽财经[捂脸]"
"0","赞同你的话，但我看东北贴吧把大连也黑的够惨，叫什么海王八，我看完又气又笑??"
"0","油甘果不用向印度人买 我家乡好多 咀嚼后先酸涩 后回甘 消食去腻的利器 腌制一下酸甜口味 一天能吃半罐"
"1","嗷，你非要这么说的话，女杀男的也不少，您这是要用魔法打败魔法？"
"0","北京 506 1.96 2582 ， 四川 662 8.04 823 ，以此为 教育经费支出（亿元） 常住人口（千万人） 人均分配（元），很明显，总支出差不多但四川人数远远高于北京人数，分下来就少了"
"0","我认为中国重男轻女的思想，根源在于，和家庭继嗣子孙繁衍密切相关的姓氏传递文化，以及女子出嫁要到男方家居住的婚姻文化。前者有古话说:不孝有三无后为大;后者有古话说:嫁出去的女儿泼出去的水。此二者文化不根除，女权就得不到完全解放。"
"0","真能看出来，尤其是学生，你对比一下她没有男朋友和有了男朋友之后的臀部和大腿的变化"
"0","我怎么好像看到了黑人抬棺里的兄弟们[惊喜]"
"1","摆事实吗？一边骂女的说屌癌恐男，一边到处骂饭圈母狗，逼；一边说杭州杀妻案女权骂男人，一边对到处随处可见的两吨水警告避而不谈；一边骂女权说男人都是强奸犯，一边骂中国女孩都是ezgirl。双不双标？"
"0","可是吧，国内民众大多对塔塔不是很了解，而且路虎和捷豹也并没有特别强调制造工艺质量安全性，更多的是诉求高端奢侈和性能，自然消费者担心少些，而且对很多人来说，虽然塔塔未必多牛，但是李书福这么不尊重汽车制造，还是相信印度人靠谱些。。。"
"0","其实本地人也并没有什么。天津是快速发展的城市。社会财富在不断洗牌。有能力者获得好的生活，并无本地外地之分。"
"1","不，这就是陷阱。如果真的是怕黑人掏枪，"
"1","黑命贵算什么.....中国汉族户口最不值钱你能理解不？"
"0","是啊 rep尝试黑人风格就是霉女走错的一步 有没有摇滚听完专辑在再说嗷"
"1","不同的時代,不同的觀念,二戰的日本戰時教育是,中國人是野蠻的脂那豬,霸佔了中國土地,而日本人是高貴的天照後裔,有責任好好教育中國人,也就是白人的負擔的那一套日本變形版,而八十年代日本經濟發達,這種卑視也就更加合情合理了,村上春樹可以說是代表"
"0","大妹子 你回错人了 我一脸黑人问号[惊喜]"
"0","如果老板克扣你的工资，强迫你低薪工作，然后夸你很有「奉献精神」，你什么感觉？"
"0","国产手机在印度，犹如前几年的苹果在中国。 耻笑印度的苹果用户，其实和印度人没区别。"
"0","太真实了，大部分ez都是早期移民的二三代越南菲律亚裔，还有某些早期移民的广东福建老移民的后代。说到底还是固有思维作祟，今天高中初中就出来念书的小留以及新移民，基本上都是尽量找其他留学生和亚裔"
"1","还有台湾人，香港人，河南人，新疆人，福建人，黑人，白左，穆斯林，都是坏人，你以为说不到你头上是吧。"
"0","掰着指头算下呗，东北沈阳大连，北京，天津，上海，广州，深圳，重庆，四川成都，湖北武汉，湖南长沙，江苏苏州，浙江杭州，广东广州东莞深圳，福建福州厦门，陕西西安，这些城市合肥能吊打哪个……"
"0","你女神是不是扇子？！"
"0","不是，安徽亳州的… 我就觉得肉越来越少… 买个鸡腿还得十块，不如直接加一份牛肉。 在这里没发现第二个这么吃的。。"
"0","emmm，上次赶校车。听到有个黑人大兄弟喊“丝副，等一哈儿”"
"1","最讽刺的就是，到最后侮辱女性的还是那些愚昧的女性自己"
"0","不好意思，说外国人才多的外国教育体制好的多了去了，有则改之无则加勉，问题是凭什么不作弊的中国留学生要为所有作弊者背锅。集体绑架个人，既然知道在外面代表民族形象，就更不能背这口锅。沃森说黑人智商低怎么没黑人说有则改之无则加勉了？"
"0","吉林省吉林市这个梗，我在外地至少用了不下一百回了。。。"
"1","这个社会真的很变态。 有很多男的抱怨找不到好老婆，有很多男的找到好老婆了又不好好珍惜。"
"0","我们以前的历史老师晚上上街看到一件衣服飘啊飘的，然后他走近一看原来是一位黑种人，接着那个黑人露出了洁白的牙齿…"
"1","没有多元化这说法，丑就是丑，好看就是好看，哈利贝瑞黑人我觉得超美。不可能硬指着一个不好看的人说好看，然后别人说不好看的是狭隘。"
"1","其实还有一个原因就是亚裔男性在海外收到野蛮对待的概率远高于亚裔女性。很多亚裔女性都说自己在国外没受到外国人的歧视，她们就以为外国人歧视非常少，事实上，有些白人男真是素质低到发指，"
"1","中国的饭店（企业）也这样，老板有权利拿自己的钱做好人，员工没有！跟脑子轴不轴没啥关系。中国老板也一遍做好人一边骂自己员工死板，人家走了他还是教育员工该怎么收钱还是怎么收。如果给员工抹去零头的权利，账不就乱了吗？"
"0","虽然在国内，和这事儿其实没啥关系，不过有话说话这事情既然需要爆出来说明哈弗是不敢明目张胆地干这件事的，也就是说这种歧视亚裔的做法不符合美国人的社会道德，至于你说的合理性问题，其实当年犹太人也不是白莲花，但不同的时代的容忍度都不同。"
"0","初中一直很喜欢……有点狂热那种，看关于喝酒之后普通话讲得很好那段里那个不知谁还解释了一下，说有个案例说一个印度人类似，还到美国演戏，当时还去搜了一下结果没找到。等追了生活大爆炸……被编剧的厚脸皮雷到了，emmm只能说成了一道坎儿啊！"
"1","建议答主应该把那些说黑人智商低的言论也贴上来，省的一些人在这说懒不是种族歧视"
"0","你可以忍但别人不忍啊！山东政府从根子上坏透了。这个省的警察和黑社会一伙的。"
"0","我和我妈说校园暴力不只是打人，就像家暴也分打人和冷暴力，我妈告诉我她只是一个农村妇女，想不了那么多。嗯，我是一个校园暴力的牺牲者。"
"1","我觉得这标题就很矫情。每年有那么多华人去美国旅游，生活，定居。本身就说明了华人在美受歧视是否多。要不有个比美国还大，距离较之远隔重洋的美帝近多了的俄罗斯，咋就没几个人去生活，尽管咱这不乏俄吹。本人没去过美利坚，要说歧视，"
"0","经济学不敢乱说，西工大的管理学还是可以的，性价比一定比西北大学的高。20已上岸。"
"0","扯得太远了，乙肝什么有多大风险，黑人白人你是跨国知名公司啊，那什么种族都算人才了，我虽然觉得这个老板观点偏激但是企业损失几个月的创收，被人占着岗位，之后拿完钱一走了之，这事真没地方说理。"
"0","我男的，但我有时候会想和一个女同在一起，特别想知道那感觉和正常性取向的女生在一起有什么不同，但是看到男同又觉得恶心。这是个什么个状况呢"
"0","请你来上海工作并成为我的老婆[爱]"
"0","你知道福建那么好的位置为什么穷吗？"
"0","想到落跑甜心里的女主[飙泪笑]"
"0","那意思是你也在衡中上过学了？？ 你怎么就知道是他祸害了整个河北呢？？？没在里面上过学就别逼逼 OK？"
"1","要没这事那男生不就被当做抠门男被嘲笑被鄙视被抛弃了吗？"
"0","建议题主把贞操改成性自主权，容易把问题回归到正轨。"
"1","嗨呀。河南人没偷你龙……????"
"0","这也太让人心寒了，管你过的怎么怎么样，反正现在必须得嫁个男人，什么猫狗都行。"
"1","比起袁立被陷害，浙江卫视的无耻黑暗。我更恶心宋丹丹！ 满口仁义道德，一脸艺术家风范，结果是个什么东西？真的不要B脸！人心太险恶，善良太难得！"
"0","外省人去好适应嘛(坐标新疆)，本校的汉语国际教育专业怎么样"
"0","我也是江西南昌，不通过教育机构自行自考，能不能指点迷津"
"0","我现男友跟我在一起了，还和前女友去重庆玩了两天，我装作不知道，没有问他，可能是我懦弱吧"
"0","黑人平权运动以后出生的一代小孩里面，很多人被父母造了独特名。"
"0","看看你下面第三条评论就知道答主为什么会说“上海几乎没有家暴”了。答主都这样打提前量了，照样有黑上海的喷子跑出来。"
"0","有一點很有趣，亞當和夏娃是黑人人類起源於非洲"
"0","我觉得他选女警也没啥办法，本身puff贼喜欢玩，然后就是他没有ad可选了，说到这里感觉和ts也有点关系，等于间接封死了自己ad的英雄池"
"0","对于爱凑热闹的印度人来说，就算穿大长裤，一个中国女孩站在街上他们也会这样看的"
"0","千金难买心头好，对单身狗来说，女朋友容易找，好老婆一生难求。"
"0","宁夏瓜真是好吃好吃好吃！！！"
"0","没有，我们家就在内蒙古和黑龙江的交界，黑河离内蒙古也很近，我小时候喝的就是这个"
"0","大妈:哎，你看！我闺女就是那司机。"
"0","DNA之母富兰克林：因为是女性，就不配得到诺贝尔奖？"
"1","男人有时真是恶心的生物"
"0","我知道啊，有些维族人看起来是略显白种人模样。但是我看到的很多维族基本上都是黄种人模样吧。应该是和汉族大量混血的结果"
"1","对！对！对！就是啊。河北的说普通话好点骂人成东北的了，北京说几句骂人了也成东北的了。"
"1","白人歧视黑人，黑人歧视黄人。可笑的是黑人被歧视的时候，"
"0","想拍一个以那个反派黑人为主角的电影，名字都想好了，就叫《海贼王》"
"0","我是地地道道的湖北人 对你的看法不能再同意了 特别是对沿海地区的女生 我也觉得他们比较像东南亚人"
"1","歧视黑人，歧视难民。举报了"
"1","黑人受教育程度是不好，白人也的确占了精英阶层的大多数，但这样就能说明白人挖坑了？你咋不说黑人底子薄，我是不是在这证明出来黑人受教育程度越来越高，就可以说明你在胡说八道？平权运动，"
"0","其实这个很正常，因为生活中见的少，就像白种人看黄种人也觉得长的差不多"
"1","就别人嫁给黑人白人跟你们有什么关系，值得开个帖子来说吗？娶国外女性的男人你们要不要也批判一下？虽然我不喜欢黑人，但是别人喜欢哪国人是别人的自由，出了事她们自己会承担，你们有什么资格指手画脚？"
"1","女的就可以乱摸胸？对不起不论男女这都是性骚扰行为好吗？"
"0","15岁那年女装被母亲发现，母亲毫不犹豫地扔掉了。"
"0","呵呵，同样可以佐证“亚裔女只喜欢和白人男谈恋爱不愿与其结婚”"
"0","百分比更完蛋，现在的高考分数模式其实蛮合理的。其实我也不是说看不得北京的录取率高，只不过有些天龙人，已经得了便宜了，卖个乖闷声大发财，大家哈哈两下就过去了，非要整的好像天经地义的样子，很恶心啊。"
"0","我曾经也想过我是不是同性恋 事实证明我似乎更偏好女生，但是就算是同性也没办法去亲吻她 我会觉得很恶心"
"0","我和我爸一块看的，怪物和女主啪啪啪的时候我头皮发麻。"
"0","同江苏，之前大二的时候去逛学校招聘会，好像附院还是哪个教学医院对博士的安家费一次性九十万？另外每年大几十万的科研补贴"
"0","是啊，看到这个回答我也是满脸黑人问号，我以为karen的歌和人都早已深入人心了。我作为一个90后不算她的铁粉也听过她的几十首歌而且几乎每首都很喜欢，女神般的歌手啊，居然说不红。李贞贤是演员这个还真不知道，只知道唱歌很性感。。。。。"
"0","啧啧啧，你们还不一样吗？从一个人判断一个省这个说法我第一次从山西人嘴里听到也是觉得真牛逼我们可比不上。"
"1","海南人“又黑又矮又瘦又小”"
"1","父权对男性的压迫难道不是写进教科书的吗？"
"0","我是一惯不主张女性成为全职家庭主妇的，不是歧视家庭主妇，而是认为中国现在的社会发展程度，对家庭主妇还很不利。"
"0","你是广东考生吗？"
"1","是啊，为啥黑人都是毒品枪杀案中出来的，还是黑人的问题啊。"
"1","美国的排华法案就是华人干好了什么就禁止华人干什么，如果没有排华法案，美国都不需要这所谓的社会主义0.几"
"0","真正的女权男权平等是，男人行的女人也行。而不是现在中国社会畸形的女权，而且现在时代不一样，女生不可能在家里一直带孩子，肯定有自己的工作，楼主有一些话有点偏激了。因为很多女人也想要跟男人一样有自己工作，花自己的钱比谁都爽。"
"0","我这种扣jio大汉最喜欢钓单纯的粉丝小妹妹啦，小仙女，亚拉奈一卡？[爱]"
"0","好可怕…四川人民表示对骂到惊天动地祖宗八辈都问候完了，只要一方不动手基本还是处于对骂的相持阶段"
"0","女孩也接受不了中国男孩找过非洲女人好吗？,无他，嫌脏尔。,拜托，黑人性开放是不争的事实，你纵观历史，黑人出过一个为爱守身的没？,在我印象里，黑人是独生子的都少,几乎没有吧？,艾滋病几率不用多说，他们在性上有多会玩，是个中国人都接受不了。"
"0","你没有看文章吗？这个叫兽借着给这个女生讲解课堂的问题，带这个女生上车了，然后就想强奸她啊"
"0","北京人的房子都外地人盖的，没外地人他们北京人住哪里！"
"0","玫瑰家应该动员不了高庭所以的军队吧；另外很好奇多恩的情况，三个私生女谋杀了统治多年的正统道朗亲王，难道亲王的属下不报仇？还有其它旁系不出兵杀三个沙蛇以此夺位？"
"0","女性如果想保住就业权，就不能再反对家庭主妇了。"
"0","广西不是沿海地区"
"1","种族歧视是人的天性，中国人比他们强统一世界了，他们也会被歧视成白皮猪的，没什么两样，谁拳头大谁牛逼"
"0","锦衣卫里确实会展览一些色目人之类的，有一个罗狼不足为奇，无名看身材和脸应该是混血或者东南亚人吧"
"0","早上好啊~~今天有金马奖看诶!据说黑人还拍了个短片,台湾当红艺人都有份参演的诶,小小期待下^_^"
"0","我觉得挺好玩的，我开始有点好奇黑人是什么味道 ，是不是有点像烟熏肉"
"0","为什么不能好男人遇见好女人"
"1","黑人智商低不低是个科学问题，因为智商不同来区别对待人那才是歧视。"
"0","。。。地域黑不带这么玩的吧。每个地方都有坏人。。。河南人多，而这个人渣刚好又是河南人而已。"
"0","想看看阿姨和叔叔的照片生俩女神这父母颜值爆棚"
"1","日本鬼子和鬼子从语法上来说并不具有侮辱性，这里“子”可以理解为补足音节，比如鞋子，袜子，所以“日本鬼”和“鬼”才是这两个词的本意，在那个烧杀抢掠的年代，“日本鬼”是带有非常强烈的恐惧色彩的词汇，"
"0","挺让人恶心地一个女人"
"0","口音问题吧，大部分印度人的英语发音也有点难听"
"0","真的吗。。。甘肃9000名能上西交？"
"1","江苏人，同一个村的不同组都在互相厌恶…"
"0","就是说了90%黑人才会少赞，因为在知乎说美帝坏话是政治不正确啊。赞我评论的居然达到赞您答案的1/4，深感惭愧，给您补点个赞。"
"0","当年黑米卢的经典段子，就不拿出来细说了。所以我才说，中国足协黑人技巧是非常专业的，只有你想不到的，没有他们说不出的。"
"0","UI设计师就是负责一大票互联网产品“脸面”的，小到一款APP的图标，一个公司的logo。"
"0","江苏的独生子表示一年900块而已，不过今年貌似涨了一百多"
"1","不去是对的，并不是所有的地方都是那么友好，作为一个男的这种地方我也不敢去，何况有些印度人还看不起中国人"
"1","你说的不对，中国以前有黑人，昆仑奴就是"
"0","黑人孩子有合法的户口了，以后这个有人生没人教的黑孩又的祸害别人了。"
"0","我要提醒一下答主...那个应该不算是直男癌...作为一个直男，我不允许你侮辱直男or直男癌这个词[捂脸]"
"0","三四线不能代表大陆平均水准，那几线能？还有既然你自己都说是中上游了，那什么叫所有台湾人都过的比绝大部分大陆人好？这舔的太恶心了吧，大陆有多少人？不要选择性忽视那些中上游的家庭。如果真像你说的，大陆也太惨了吧。"
"0","湖北考生表示18年交大提前批667分 浙大本一批677分 浙大学子要有自信啊"
"1","证明偏见、歧视哪里都有，并无不同。人一多，国内阴阳怪气的，讥讽嘲笑的也多，回国的出洋相，闹笑话的也多，只想为湖北武汉人喊一声冤。"
"0","作为一个青海长大的广西人表示，这个答案很给力"
"0","这位兄弟太激动了，聊点吃的东西就不带上国际形势了。可能这位兄弟是南方人，我们讲的朝鲜冷面指的是深受广大汉族群众和朝鲜族等我国少数民族同胞喜爱的一种中国朝鲜族风味特色食品，这里的“朝鲜”指的是我国朝鲜族同胞，不是朝鲜民主主义共和国。"
"1","林书豪感觉被黑人歧视的还是蛮多的"
"1","中国人种族歧视黑人和黑人种族歧视亚洲人/黄种人不冲突啊？这就是种族歧视的回答怎么了？真可怕还那么多赞"
"0","你的观点确实站不住脚，黄教奴役人，但并不会直接导致人口减少，看看印度人口就知道了。而用梅毒来消灭敌人，这个真的不太合乎逻辑，毕竟它不是直接致死的疾病，也没什么简便渠道来传播，难道持续派自家的病人和别族交配？？"
"0","对他们的论证无利就是无关咯，反正我是没见过那个男的把刹车当油门闹市区撞人或者直接冲到人家店里的"
